########

## 	Model: LSTM with N=350

########

500	2.036409	0.021449	0.025639
1000	1.757620	0.027527	0.044716
1500	1.597031	0.033417	0.050014
2000	1.508912	0.028592	0.060517
2500	1.437544	0.045406	0.073352
3000	1.394589	0.038195	0.073352
3688	1.346053	0.039959	0.073849
4188	1.323930	0.052412	0.079638
4688	1.297721	0.051662	0.079638
5188	1.282564	0.030903	0.079638
5688	1.268339	0.050588	0.081199
6188	1.258611	0.033561	0.083169
6876	1.244792	0.042792	0.083169
7376	1.235813	0.055831	0.083169
7876	1.224927	0.056465	0.083169
8376	1.219423	0.037170	0.083169
8876	1.214024	0.052872	0.083169
9376	1.209816	0.036407	0.083317
10064	1.203322	0.045892	0.083958
10564	1.197552	0.057257	0.083958
11064	1.191016	0.055991	0.083958
11564	1.188382	0.039578	0.083958
12064	1.186410	0.056862	0.083958
12564	1.184158	0.033656	0.083958
13252	1.180945	0.045132	0.084822
13752	1.176748	0.054683	0.084822
14252	1.171856	0.056074	0.084822
14752	1.169830	0.041128	0.084822
15252	1.169928	0.053849	0.084822
15752	1.169610	0.032084	0.084822
16440	1.168112	0.045940	0.084822
16940	1.164125	0.055051	0.084822
17440	1.159880	0.055860	0.084822
17940	1.158727	0.040482	0.084822
18440	1.159809	0.051929	0.084822
18940	1.160305	0.033543	0.084822
19628	1.159835	0.048451	0.084822
20128	1.155840	0.053819	0.084822
20628	1.152840	0.057601	0.084822
21128	1.151908	0.040865	0.084822
21628	1.153538	0.051626	0.084822
22128	1.154660	0.037082	0.084822
22816	1.154109	0.050308	0.084822
23316	1.150665	0.052300	0.084822
23816	1.148023	0.057850	0.084822
24316	1.147486	0.042754	0.084822
24816	1.149602	0.049811	0.084822
25316	1.151883	0.039310	0.086609
26004	1.150824	0.052453	0.087623
26504	1.147828	0.048421	0.087623
27004	1.144781	0.057898	0.087623
27504	1.144619	0.044881	0.087623
28004	1.147548	0.048998	0.090212
28504	1.150300	0.040684	0.090212
29192	1.149595	0.056603	0.090212
29692	1.147380	0.043486	0.090212
30192	1.143070	0.056439	0.090212
30692	1.142715	0.047554	0.090212
31192	1.146832	0.049970	0.092501
31692	1.150029	0.040757	0.092501
32380	1.147988	0.056799	0.092501
32880	1.146785	0.040327	0.092501
33380	1.142045	0.054472	0.092501
33880	1.142433	0.048517	0.092501
34380	1.146257	0.052023	0.092501
34880	1.150228	0.037269	0.092501
