########

## 	Model: GRRU with N=490

########

500	1.658404	0.070475	0.169022
1000	1.562701	0.071504	0.207626
1500	1.438529	0.057590	0.207626
2000	1.383768	0.046981	0.207626
2500	1.356805	0.042511	0.207626
3000	1.327930	0.039179	0.207626
3688	1.313767	0.036297	0.207626
4188	1.331002	0.030696	0.207626
4688	1.303142	0.027394	0.207626
5188	1.308857	0.026211	0.207626
5688	1.293175	0.027929	0.207626
6188	1.299067	0.023068	0.207626
6876	1.287330	0.024961	0.207626
7376	1.299113	0.020870	0.207626
7876	1.295249	0.020101	0.207626
8376	1.276066	0.020112	0.207626
8876	1.281682	0.025705	0.207626
9376	1.278477	0.018803	0.207626
10064	1.302490	0.018333	0.207626
10564	1.292155	0.017814	0.207626
11064	1.281227	0.016908	0.207626
11564	1.277631	0.016091	0.207626
12064	1.271691	0.018747	0.207626
12564	1.280338	0.017317	0.207626
13252	1.369166	0.018837	0.207626
13752	1.303776	0.015452	0.207626
14252	1.284573	0.015684	0.207626
14752	1.268898	0.015350	0.207626
15252	1.273990	0.020345	0.207626
15752	1.270108	0.015483	0.207626
16440	1.295820	0.016834	0.207626
16940	1.293521	0.013783	0.207626
17440	1.279561	0.013380	0.207626
17940	1.295474	0.013842	0.207626
18440	1.271892	0.016255	0.207626
18940	1.285957	0.012723	0.207626
19628	1.271865	0.013398	0.207626
20128	1.303286	0.012578	0.207626
20628	1.294069	0.012041	0.207626
21128	1.302605	0.011780	0.207626
21628	1.288841	0.016784	0.207626
22128	1.292181	0.013025	0.207626
Test result: 22316	1.264036
The maximal norms: 0.207626 0.013561
