########

## 	Model: GRRU with N=490

########

1000	1.750937	0.223044	0.274651
2000	1.564686	0.274720	0.304714
3000	1.456631	0.273276	0.385410
4188	1.382032	0.287529	0.385410
5188	1.333578	0.289329	0.390708
6188	1.299382	0.264148	0.400109
7376	1.290655	0.269861	0.400109
8376	1.271993	0.276979	0.400109
9376	1.245527	0.249891	0.466723
10564	1.241771	0.244605	0.466723
11564	1.229563	0.251296	0.466723
12564	1.219380	0.247075	0.466723
13752	1.215867	0.238962	0.512246
14752	1.210195	0.246793	0.512246
15752	1.211895	0.242241	0.512246
16940	1.203893	0.234837	0.512246
17940	1.193600	0.211547	0.512246
18940	1.185135	0.210284	0.512246
20128	1.191863	0.210615	0.512246
21128	1.182780	0.212332	0.512246
22128	1.184601	0.217325	0.512246
23316	1.176583	0.209270	0.512246
24316	1.174471	0.210645	0.512246
25316	1.171988	0.188347	0.512246
26504	1.171086	0.193559	0.512246
27504	1.170939	0.199971	0.512246
28504	1.169111	0.197266	0.512246
29692	1.168322	0.192700	0.512246
30692	1.163861	0.193216	0.512246
31692	1.168818	0.199659	0.512246
32880	1.157377	0.186739	0.512246
33880	1.157782	0.189559	0.512246
34880	1.157735	0.193404	0.512246
36068	1.155424	0.175170	0.512246
37068	1.155243	0.194036	0.512246
38068	1.150436	0.192418	0.512246
39256	1.143451	0.172349	0.512246
40256	1.149699	0.187649	0.512246
41256	1.154884	0.189141	0.512246
42444	1.148653	0.167182	0.512246
43444	1.202298	0.152339	0.512246
44444	1.160249	0.180295	0.512246
45632	1.148263	0.169792	0.512246
46632	1.141145	0.178225	0.512246
47632	1.145033	0.175981	0.512246
48820	1.145238	0.167664	0.512246
49820	1.142233	0.185744	0.512246
50820	1.142900	0.174656	0.512246
52008	1.142255	0.161731	0.512246
53008	1.139133	0.172813	0.512246
54008	1.144448	0.166865	0.512246
55196	1.139629	0.159970	0.512246
56196	1.142799	0.172585	0.512246
57196	1.148192	0.168463	0.512246
58384	1.138800	0.152178	0.512246
59384	1.134714	0.172472	0.512246
60384	1.138647	0.167281	0.512246
61572	1.129897	0.148970	0.512246
62572	1.132713	0.163578	0.512246
63572	1.135706	0.159063	0.512246
Test result: 63760	1.105661
The maximal norms: 0.512246 0.173448
