########

## 	Model: GRRU with N=490

########

500	1.697542	0.133679	0.146668
1000	1.472184	0.103652	0.156693
1500	1.399153	0.106572	0.156693
2000	1.358231	0.102328	0.156693
2500	1.341962	0.113823	0.156693
3000	1.325881	0.100042	0.156693
3688	1.309407	0.106593	0.156693
4188	1.297086	0.094508	0.156693
4688	1.286211	0.085605	0.156693
5188	1.271267	0.091421	0.156693
5688	1.269690	0.091595	0.156693
6188	1.268725	0.084022	0.156693
6876	1.261073	0.094238	0.156693
7376	1.251749	0.072787	0.156693
7876	1.249172	0.078821	0.156693
8376	1.236083	0.075462	0.156693
8876	1.244076	0.075910	0.156693
9376	1.243827	0.074276	0.156693
10064	1.234696	0.079343	0.156693
10564	1.235559	0.067244	0.156693
11064	1.227181	0.066173	0.156693
11564	1.215031	0.071826	0.156693
12064	1.221219	0.071561	0.156693
12564	1.227184	0.065905	0.156693
13252	1.224812	0.071195	0.156693
13752	1.215275	0.059098	0.156693
14252	1.218821	0.064470	0.156693
14752	1.207377	0.067091	0.156693
15252	1.206491	0.067690	0.156693
15752	1.215601	0.061230	0.156693
16440	1.216013	0.070138	0.156693
16940	1.208210	0.054944	0.156693
17440	1.205457	0.059845	0.156693
17940	1.203989	0.060839	0.156693
18440	1.206765	0.064997	0.156693
18940	1.212268	0.061384	0.156693
19628	1.211110	0.068645	0.156693
20128	1.209227	0.055300	0.156693
20628	1.198389	0.057229	0.156693
21128	1.193865	0.056593	0.156693
21628	1.202435	0.062392	0.156693
22128	1.204564	0.054639	0.156693
22816	1.205716	0.068998	0.156693
23316	1.202228	0.052484	0.156693
23816	1.196277	0.053849	0.156693
24316	1.193731	0.055455	0.156693
24816	1.192461	0.057627	0.156693
25316	1.203629	0.054619	0.156693
26004	1.206836	0.070421	0.156693
26504	1.199924	0.051579	0.156693
27004	1.195617	0.051376	0.156693
27504	1.187639	0.058547	0.156693
28004	1.196399	0.055885	0.156693
28504	1.199359	0.054737	0.156693
29192	1.192725	0.064727	0.156693
29692	1.191572	0.049964	0.156693
30192	1.183862	0.051580	0.156693
30692	1.187394	0.052545	0.156693
31192	1.194211	0.055656	0.156693
31692	1.197778	0.052163	0.156693
32380	1.197455	0.061577	0.156693
32880	1.191888	0.050419	0.156693
33380	1.189183	0.051645	0.156693
33880	1.180632	0.051527	0.156693
34380	1.186187	0.053909	0.156693
34880	1.187663	0.050075	0.156693
35568	1.189317	0.057980	0.156693
36068	1.192343	0.047449	0.156693
36568	1.186116	0.050211	0.156693
37068	1.184152	0.050269	0.156693
37568	1.190454	0.052650	0.156693
38068	1.192167	0.051007	0.156693
38756	1.187124	0.056234	0.156693
39256	1.194676	0.045936	0.156693
39756	1.185918	0.047705	0.156693
40256	1.180733	0.048132	0.156693
40756	1.183664	0.051764	0.156693
41256	1.184521	0.045709	0.156693
41944	1.181779	0.054134	0.156693
42444	1.187505	0.046439	0.156693
42944	1.177610	0.046730	0.156693
43444	1.182432	0.048036	0.156693
43944	1.182568	0.051122	0.156693
44444	1.185065	0.048629	0.156693
45132	1.181270	0.053818	0.156693
45632	1.183038	0.044243	0.156693
46132	1.176992	0.047081	0.156693
46632	1.185846	0.047708	0.156693
47132	1.187102	0.052693	0.156693
47632	1.187589	0.046526	0.156693
48320	1.181260	0.053412	0.156693
48820	1.187712	0.045634	0.156693
49320	1.181169	0.047299	0.156693
49820	1.176692	0.045648	0.156693
50320	1.181108	0.050024	0.156693
50820	1.192160	0.047095	0.156693
51508	1.177524	0.054947	0.156693
52008	1.188489	0.045202	0.156693
52508	1.175314	0.046292	0.156693
53008	1.183952	0.046048	0.156693
53508	1.182238	0.050429	0.156693
54008	1.191181	0.045609	0.156693
54696	1.191191	0.053009	0.156693
55196	1.184870	0.044997	0.156693
55696	1.174217	0.044078	0.156693
56196	1.173611	0.044721	0.156693
56696	1.181861	0.049073	0.156693
57196	1.188457	0.046065	0.156693
57884	1.185116	0.051614	0.156693
58384	1.185208	0.042559	0.156693
58884	1.188818	0.046780	0.156693
59384	1.176618	0.045906	0.156693
59884	1.188802	0.049669	0.156693
60384	1.185345	0.044849	0.156693
61072	1.178369	0.051857	0.156693
61572	1.184377	0.042733	0.156693
62072	1.176752	0.046176	0.156693
62572	1.177249	0.043698	0.156693
63072	1.181497	0.048392	0.156693
63572	1.181693	0.044792	0.156693
64260	1.183726	0.054821	0.156693
64760	1.189134	0.045425	0.156693
65260	1.176675	0.045547	0.156693
65760	1.176380	0.045784	0.156693
