########

## 	Model: GORU with N=128 L=2

########

1	3.583375	0.022230
2	3.393784	0.019673
3	3.223308	0.018892
4	3.069664	0.018928
5	2.934877	0.017933
6	2.797725	0.020490
7	2.663520	0.018750
8	2.540765	0.021023
9	2.428448	0.019567
10	2.307981	0.019496
11	2.205662	0.019105
12	2.108763	0.021058
13	2.002849	0.021520
14	1.914219	0.022514
15	1.827144	0.021697
16	1.746009	0.021662
17	1.666145	0.769993
18	1.593910	0.808558
19	1.513732	0.838103
20	1.440421	0.857706
21	1.367946	0.868039
22	1.304709	0.876029
23	1.230864	0.894034
24	1.174724	0.891583
25	1.113747	0.909623
26	1.066642	0.905681
27	1.013058	0.911967
28	0.967856	0.913600
29	0.921466	0.915447
30	0.877262	0.919744
31	0.838957	0.918501
32	0.797618	0.921732
33	0.766228	0.920312
34	0.732381	0.922407
35	0.703525	0.921875
36	0.678679	0.920632
37	0.649117	0.920099
38	0.627720	0.921093
39	0.606994	0.922230
40	0.589583	0.923970
41	0.568944	0.926562
42	0.555523	0.926029
43	0.544621	0.923899
44	0.528858	0.926420
45	0.520403	0.924680
46	0.509279	0.925816
47	0.496768	0.930397
48	0.489165	0.926136
49	0.485924	0.927166
50	0.476450	0.927663
51	0.471348	0.929580
52	0.464068	0.928160
53	0.457556	0.928941
54	0.451503	0.931143
55	0.448365	0.930965
56	0.446184	0.927911
57	0.441908	0.931924
58	0.435628	0.931640
59	0.432756	0.931889
60	0.428248	0.932634
61	0.427169	0.931498
62	0.425044	0.931285
63	0.423548	0.931853
64	0.420533	0.932492
65	0.417880	0.932670
66	0.417498	0.932421
67	0.412380	0.934410
68	0.406708	0.936505
69	0.404372	0.937286
70	0.403362	0.936576
71	0.404956	0.935227
72	0.398239	0.937642
73	0.393032	0.940340
74	0.395328	0.938316
75	0.394235	0.940269
76	0.390172	0.939488
77	0.385846	0.940660
78	0.383696	0.942471
79	0.382375	0.942542
80	0.376546	0.943963
81	0.382194	0.943430
82	0.376970	0.945951
83	0.374004	0.946555
84	0.369465	0.948970
85	0.365083	0.948757
86	0.366355	0.948295
87	0.363257	0.949218
88	0.362694	0.948934
89	0.353274	0.950603
90	0.357852	0.951811
91	0.352891	0.951739
92	0.347440	0.953196
93	0.344728	0.953870
94	0.342140	0.954119
95	0.340698	0.953906
96	0.338249	0.954012
97	0.334532	0.954119
98	0.332598	0.954225
99	0.331971	0.954367
100	0.327085	0.954545
101	0.323378	0.954545
102	0.323438	0.954474
103	0.319960	0.954545
104	0.316684	0.954545
105	0.314845	0.954545
106	0.301314	0.954545
107	0.312750	0.954545
108	0.309153	0.954545
109	0.293860	0.954545
110	0.307127	0.954545
111	0.301470	0.954545
112	0.295446	0.954545
113	0.302789	0.954545
114	0.279832	0.954545
115	0.297789	0.954545
116	0.279036	0.954545
117	0.288464	0.954545
118	0.288213	0.954545
119	0.283717	0.954545
120	0.265102	0.954545
121	0.288780	0.954545
122	0.258843	0.954545
123	0.284139	0.954545
124	0.280696	0.954545
125	0.263623	0.954545
126	0.253870	0.954545
127	0.284919	0.954545
128	0.260208	0.954545
129	0.250369	0.954545
130	0.245407	0.954545
131	0.266607	0.954545
132	0.253958	0.954545
133	0.243273	0.954545
134	0.236236	0.954545
135	0.231577	0.954545
136	0.226589	0.954545
137	0.219530	0.954545
138	0.219184	0.954545
139	0.213494	0.954545
140	0.210666	0.954545
141	0.205992	0.954545
142	0.200252	0.954545
143	0.205003	0.954545
144	0.208509	0.954545
145	0.193507	0.954545
146	0.188083	0.954545
147	0.188585	0.954545
148	0.185595	0.954545
149	0.188644	0.954545
150	0.202511	0.954545
151	0.184017	0.954545
152	0.179616	0.954545
153	0.180069	0.954545
154	0.180188	0.954545
155	0.181616	0.954545
156	0.183277	0.954545
157	0.171218	0.954545
158	0.167814	0.954545
159	0.168296	0.954545
160	0.171400	0.954545
