########

## 	Model: LSTRM with N=128

########

1	2.193442	0.106143
2	2.192317	0.142649
3	2.191145	0.156960
4	2.189908	0.219212
5	2.189895	0.175710
6	2.188845	0.221946
7	2.187429	0.238672
8	2.186610	0.267188
9	2.185691	0.308913
10	2.184683	0.320455
11	2.183408	0.353835
12	2.182907	0.340305
13	2.182034	0.382209
14	2.181305	0.449893
15	2.179604	0.478871
16	2.178976	0.490092
17	2.177701	0.539311
18	2.176697	0.586541
19	2.175693	0.613388
20	2.174168	0.650781
21	2.173344	0.706676
22	2.172333	0.705469
23	2.170985	0.721555
24	2.169386	0.811506
25	2.168580	0.824680
26	2.166889	0.815696
27	2.165737	0.880327
28	2.164898	0.868146
29	2.163452	0.892081
30	2.161543	0.906072
31	2.160694	0.919851
32	2.159298	0.915163
33	2.157766	0.944212
34	2.156516	0.928125
35	2.154400	0.939737
36	2.153826	0.945774
37	2.152506	0.940803
38	2.150092	0.946697
39	2.148437	0.949893
40	2.146874	0.947088
41	2.145482	0.953977
42	2.144009	0.954190
43	2.142029	0.954119
44	2.139784	0.950426
45	2.138732	0.954332
46	2.136931	0.954332
47	2.134947	0.954439
48	2.133540	0.954474
49	2.131267	0.954474
50	2.129500	0.954474
51	2.127579	0.954510
52	2.126295	0.954545
53	2.123633	0.954545
54	2.122135	0.954545
55	2.119975	0.954545
56	2.116689	0.954545
57	2.115459	0.954545
58	2.113097	0.954545
59	2.110991	0.954545
60	2.108856	0.954545
61	2.106953	0.954545
62	2.104447	0.954545
63	2.102367	0.954545
64	2.099668	0.954545
65	2.097287	0.954545
66	2.095237	0.954545
67	2.092878	0.954545
68	2.089825	0.954545
69	2.087397	0.954545
70	2.085160	0.954545
71	2.082447	0.954545
72	2.080309	0.954545
73	2.076951	0.954545
74	2.074202	0.954545
75	2.071212	0.954545
76	2.068635	0.954545
77	2.065782	0.954545
78	2.062631	0.954545
79	2.059462	0.954545
80	2.057296	0.954545
81	2.054741	0.954545
82	2.050967	0.954545
83	2.047274	0.954545
84	2.044801	0.954545
85	2.041424	0.954545
86	2.038153	0.954545
87	2.034858	0.954545
88	2.031813	0.954545
89	2.028294	0.954545
90	2.025056	0.954545
91	2.021011	0.954545
92	2.017798	0.954545
93	2.014588	0.954545
94	2.010487	0.954545
95	2.007349	0.954545
96	2.003087	0.954545
97	1.999482	0.954545
98	1.995419	0.954545
99	1.991712	0.954545
