########

## 	Model: GRU

########

1	2.105392	0.041619
2	1.925726	0.052663
3	1.714349	0.885156
4	1.470564	0.946484
5	1.196291	0.948579
6	0.914387	0.950035
7	0.663196	0.950426
8	0.501411	0.952201
9	0.432427	0.951846
10	0.411557	0.951775
11	0.404105	0.952095
12	0.396338	0.952414
13	0.387981	0.953373
14	0.378983	0.953018
15	0.367417	0.953444
16	0.356562	0.953906
17	0.345857	0.953941
18	0.343151	0.954545
19	0.414708	0.954545
20	0.351511	0.954545
21	0.346876	0.954545
22	0.320782	0.954545
23	0.317888	0.954545
24	0.321125	0.954545
25	0.332790	0.954545
26	0.304972	0.954545
27	0.301609	0.954545
28	0.297519	0.954545
29	0.303567	0.954545
30	0.288997	0.954545
31	0.288992	0.954545
32	0.278506	0.954545
33	0.280572	0.954545
34	0.272498	0.954545
35	0.272686	0.954545
36	0.260472	0.954545
37	0.259349	0.954545
38	0.252947	0.954545
39	0.253605	0.954545
40	0.238518	0.954545
41	0.234861	0.954545
42	0.264535	0.955610
43	0.238872	0.954545
44	0.221644	0.954545
45	0.217823	0.954545
46	0.213504	0.954545
47	0.208139	0.954545
48	0.211202	0.954545
49	0.268272	0.954545
50	0.212791	0.954545
51	0.196384	0.954545
52	0.186639	0.954545
53	0.281046	0.954616
54	0.200704	0.954545
55	0.193515	0.954545
56	0.190495	0.954545
57	0.186402	0.954545
58	0.181485	0.954545
59	0.175289	0.954545
60	0.168083	0.954545
61	0.197391	0.954545
62	0.262255	0.957599
63	0.171873	0.954545
64	0.153277	0.954545
65	0.145234	0.954935
66	0.137308	0.957492
67	0.129599	0.958629
68	9.240485	0.452202
69	0.146301	0.954545
70	0.144551	0.955220
71	0.142977	0.955433
72	0.140435	0.956605
73	0.138854	0.956462
74	0.137217	0.956107
75	0.135009	0.956676
76	0.132985	0.957350
77	0.131020	0.956924
78	0.128202	0.957244
79	0.126421	0.957883
80	0.123650	0.958238
81	0.121529	0.958522
82	0.128941	0.957883
83	0.394627	0.959161
84	0.140876	0.955717
85	0.128974	0.956853
86	0.126240	0.958167
87	0.124077	0.957563
88	0.121211	0.958522
89	0.118467	0.958096
90	0.116599	0.959268
91	0.376426	0.954545
92	0.201770	0.959481
93	0.128390	0.957457
94	0.124631	0.958487
95	0.122240	0.958984
96	0.118776	0.958877
97	0.117023	0.959055
98	0.114316	0.959481
99	0.112587	0.959517
100	0.110585	0.958984
101	0.108948	0.960475
102	0.118998	0.959374
103	0.279659	0.957350
104	0.120288	0.958451
105	0.107352	0.959694
106	0.106250	0.960085
107	0.105591	0.959765
108	0.105439	0.959552
109	0.104329	0.960262
110	0.104118	0.959517
111	0.103586	0.960014
112	0.103729	0.961150
113	0.370346	0.954545
114	0.156027	0.961043
115	0.110042	0.960511
116	0.109330	0.959268
117	0.107919	0.960298
118	0.106698	0.960120
119	0.105391	0.960014
120	0.104468	0.961044
121	0.103779	0.960369
122	0.102707	0.960475
123	0.102301	0.959481
124	0.101838	0.960156
125	0.102757	0.960369
126	0.103764	0.960014
127	0.107729	0.959552
128	0.117993	0.960546
129	0.107286	0.960546
